maturity,theta,log_moneyness,total_variance,implied_vol
1.3,0.05200000000000001,0.36842105263157876,0.0404268752786162,0.17634510588095806
1.3,0.05200000000000001,0.4736842105263157,0.048651575585946336,0.19345358335338844
1.3,0.05200000000000001,0.5789473684210527,0.05708463752615423,0.20955013632900182
1.3,0.05200000000000001,0.6842105263157894,0.06562144080149128,0.2246731657002289
1.3,0.05200000000000001,0.7894736842105261,0.07421723316163248,0.23893551296343937
1.3,0.05200000000000001,0.894736842105263,0.08284972964137803,0.25244912608800707
1.3,0.05200000000000001,1.0,0.09150660202138933,0.26531056115919543
1.4,0.05600000000000001,-1.0,0.5258559132040976,0.6128714111250054
1.4,0.05600000000000001,-0.8947368421052632,0.4756554624463782,0.5828841237736819
1.4,0.05600000000000001,-0.7894736842105263,0.425472652632828,0.551279455081429
1.4,0.05600000000000001,-0.6842105263157895,0.37531481739024647,0.5177663685694588
1.4,0.05600000000000001,-0.5789473684210527,0.32519399506214275,0.4819558330847213
1.4,0.05600000000000001,-0.4736842105263158,0.2751314029350808,0.4433085050705827
1.4,0.05600000000000001,-0.368421052631579,0.2251681753329084,0.4010416573774817
1.4,0.05600000000000001,-0.26315789473684215,0.17539555856310104,0.3539527395441183
1.4,0.05600000000000001,-0.1578947368421053,0.12606209645530853,0.3000739152457852
1.4,0.05600000000000001,-0.052631578947368474,0.07812771888653497,0.23623190616506934
1.4,0.05600000000000001,0.05263157894736836,0.03821701347531226,0.16522066083901307
1.4,0.05600000000000001,0.1578947368421053,0.028773922619061826,0.1433624841817358
1.4,0.05600000000000001,0.26315789473684204,0.034142043129454826,0.1561639320198371
1.4,0.05600000000000001,0.36842105263157876,0.04180068800964961,0.17279361762694498
1.4,0.05600000000000001,0.4736842105263157,0.05007083312942116,0.1891160511609985
1.4,0.05600000000000001,0.5789473684210527,0.05858499049953393,0.2045639796869952
1.4,0.05600000000000001,0.6842105263157894,0.06722013419529722,0.21912184183250524
1.4,0.05600000000000001,0.7894736842105261,0.07592386542930261,0.23287621701131672
1.4,0.05600000000000001,0.894736842105263,0.08467017681912763,0.24592417068671454
1.4,0.05600000000000001,1.0,0.09344471714910961,0.2583529108314406
1.5,0.06000000000000001,-1.0,0.5359766694356284,0.5977606373990783
1.5,0.06000000000000001,-0.8947368421052632,0.48508661438867573,0.5686748422948893
1.5,0.06000000000000001,-0.7894736842105263,0.4342162695024291,0.5380311450107879
1.5,0.06000000000000001,-0.6842105263157895,0.3833737793956846,0.5055516982437336
1.5,0.06000000000000001,-0.5789473684210527,0.3325724756817082,0.47086620582476024
1.5,0.06000000000000001,-0.4736842105263158,0.2818357650797601,0.4334633895188536
1.5,0.06000000000000001,-0.368421052631579,0.23120877997625472,0.3926056375688414
1.5,0.06000000000000001,-0.26315789473684215,0.18079080120744062,0.34717027638460124
1.5,0.06000000000000001,-0.1578947368421053,0.13084836482228657,0.295351050810485
1.5,0.06000000000000001,-0.052631578947368474,0.08237955018771126,0.23434952554921215
1.5,0.06000000000000001,0.05263157894736836,0.04175678686376795,0.166846809706325
1.5,0.06000000000000001,0.1578947368421053,0.030670254666565415,0.1429924349200927
1.5,0.06000000000000001,0.26315789473684204,0.03558505982200885,0.15402393714832954
1.5,0.06000000000000001,0.36842105263157876,0.04317319826140931,0.16965297573067462
1.5,0.06000000000000001,0.4736842105263157,0.051474194037403734,0.18524613183078656
1.5,0.06000000000000001,0.5789473684210527,0.060058167042121566,0.20009692158571815
1.5,0.06000000000000001,0.6842105263157894,0.06878188807288613,0.21413685355069256
1.5,0.06000000000000001,0.7894736842105261,0.077584601329384,0.22742705985199443
1.5,0.06000000000000001,0.894736842105263,0.0864362462506975,0.2400503367361347
1.5,0.06000000000000001,1.0,0.0953202755458036,0.25208500622581476
1.5999999999999999,0.064,-1.0,0.5457566132546661,0.5840358578753246
1.5999999999999999,0.064,-0.8947368421052632,0.49421364479800756,0.5557729104578188
1.5999999999999999,0.064,-0.7894736842105263,0.4426925267220326,0.5260064915961308
1.5999999999999999,0.064,-0.6842105263157895,0.3912022344803917,0.4944708247715378
1.5999999999999999,0.064,-0.5789473684210527,0.3397574185844044,0.4608127457170133
1.5999999999999999,0.064,-0.4736842105263158,0.2883837047015146,0.4245465998432288
1.5999999999999999,0.064,-0.368421052631579,0.23713024061516108,0.38497584389734857
1.5999999999999999,0.064,-0.26315789473684215,0.18610426098278754,0.3410500888641465
1.5999999999999999,0.064,-0.1578947368421053,0.13558964406922736,0.29110741581633937
1.5999999999999999,0.064,-0.052631578947368474,0.0866187263072757,0.23267295490032208
1.5999999999999999,0.064,0.05263157894736836,0.04533366222647844,0.16832569290381377
1.5999999999999999,0.064,0.1578947368421053,0.032644514701745876,0.14283844611515198
1.5999999999999999,0.064,0.26315789473684204,0.037053305292404894,0.15217856553323486
1.5999999999999999,0.064,0.36842105263157876,0.04454771169462353,0.16686018041803655
1.5999999999999999,0.064,0.4736842105263157,0.05286562900172082,0.181771884861426
1.5999999999999999,0.064,0.5789473684210527,0.061508904703519746,0.19606903233223713
1.5999999999999999,0.064,0.6842105263157894,0.07031224854173766,0.20963099803842475
1.5999999999999999,0.064,0.7894736842105261,0.0792058145535072,0.2224941214862586
1.5999999999999999,0.064,0.894736842105263,0.0881551487524796,0.23472743335686128
1.5999999999999999,0.064,1.0,0.09714133030160718,0.2464007537295787
1.7,0.068,-1.0,0.5552335513650751,0.571496256672973
