theta,log_moneyness,total_variance,implied_vol
0.026835443037974686,0.05050505050505061,0.026371595547849187,0.22965885808237047
0.026835443037974686,0.07070707070707072,0.026187285935725977,0.22885491445772352
0.026835443037974686,0.09090909090909105,0.02600370103965893,0.22805131457485145
0.026835443037974686,0.11111111111111116,0.02582085607479269,0.22724812903429012
0.026835443037974686,0.1313131313131315,0.025638766555313476,0.2264454307567873
0.026835443037974686,0.1515151515151516,0.025457448295863657,0.22564329502940547
0.026835443037974686,0.1717171717171717,0.025276917412553068,0.22484179955049757
0.026835443037974686,0.19191919191919204,0.025097190323532602,0.2240410244733433
0.026835443037974686,0.21212121212121215,0.024918283749094005,0.22324105244821799
0.026835443037974686,0.2323232323232325,0.024740214711258385,0.22244196866265317
0.026835443037974686,0.2525252525252526,0.024563000532814547,0.22164386087963073
0.026835443037974686,0.27272727272727293,0.024386658835766763,0.22084681947343848
0.026835443037974686,0.29292929292929304,0.02421120753915054,0.2200509374628999
0.026835443037974686,0.31313131313131315,0.024036664856173475,0.2192563105416739
0.026835443037974686,0.3333333333333335,0.023863049290637494,0.21846303710530757
0.026835443037974686,0.3535353535353536,0.02369037963259771,0.21767121827470765
0.026835443037974686,0.3737373737373739,0.023518674953212425,0.21688095791568437
0.026835443037974686,0.39393939393939403,0.023347954598738316,0.21609236265420542
0.026835443037974686,0.41414141414141437,0.023178238183624474,0.2153055418869866
0.026835443037974686,0.4343434343434345,0.023009545582658955,0.2145206077870327
0.026835443037974686,0.4545454545454546,0.022841896922121734,0.21373767530373175
0.026835443037974686,0.4747474747474749,0.02267531256989845,0.21295686215709722
0.026835443037974686,0.49494949494949503,0.02250981312451042,0.212178288825744
0.026835443037974686,0.5151515151515154,0.02234541940301742,0.21140207852818013
0.026835443037974686,0.5353535353535355,0.022182152427751768,0.21062835719699172
0.026835443037974686,0.5555555555555556,0.022020033411844175,0.20985725344549888
0.026835443037974686,0.5757575757575759,0.021859083743504582,0.2090888985264621
0.026835443037974686,0.595959595959596,0.021699324969024502,0.2083234262824251
0.026835443037974686,0.6161616161616164,0.02154077877447083,0.20756097308728744
0.026835443037974686,0.6363636363636365,0.021383466966045712,0.20680167777871492
0.026835443037974686,0.6565656565656568,0.021227411449091686,0.206045681581011
0.026835443037974686,0.6767676767676769,0.02107263420572701,0.20529312801809518
0.026835443037974686,0.696969696969697,0.020919157271102096,0.2045441628162588
0.026835443037974686,0.7171717171717173,0.020767002708274748,0.20379893379640016
0.026835443037974686,0.7373737373737375,0.02061619258170939,0.203057590755477
0.026835443037974686,0.7575757575757578,0.02046674892941331,0.20232028533695434
0.026835443037974686,0.7777777777777779,0.020318693733731703,0.20158717089007278
0.026835443037974686,0.7979797979797982,0.020172048890832375,0.2008584023178138
0.026835443037974686,0.8181818181818183,0.02002683617892075,0.20013413591349552
0.026835443037974686,0.8383838383838385,0.01988307722523596,0.19941452918599467
0.026835443037974686,0.8585858585858588,0.01974079347188949,0.1986997406736581
0.026835443037974686,0.8787878787878789,0.01960000614061871,0.19798992974703897
0.026835443037974686,0.8989898989898992,0.019460736196539045,0.19728525640066996
0.026835443037974686,0.9191919191919193,0.01932300431098963,0.196585881034166
0.026835443037974686,0.9393939393939394,0.019186830823579117,0.19589196422303348
0.026835443037974686,0.9595959595959598,0.01905223570354935,0.19520366647965068
0.026835443037974686,0.9797979797979799,0.018919238510586054,0.1945211480049717
0.026835443037974686,1.0,0.01878785835521635,0.19384456843159856
0.029240506329113923,-1.0,0.03993454491029395,0.28261119903603943
0.029240506329113923,-0.9797979797979798,0.039709087662408396,0.2818123051337837
0.029240506329113923,-0.9595959595959596,0.039483909073829766,0.28101213167345557
0.029240506329113923,-0.9393939393939394,0.03925901433850477,0.28021068622914713
0.029240506329113923,-0.9191919191919192,0.03903440876790599,0.2794079768650351
0.029240506329113923,-0.898989898989899,0.03881009779394657,0.27860401215325875
0.029240506329113923,-0.8787878787878788,0.038586086971963675,0.277798801192387
0.029240506329113923,-0.8585858585858586,0.0383623819837717,0.27699235362649166
0.029240506329113923,-0.8383838383838383,0.03813898864078615,0.27618467966484367
0.029240506329113923,-0.8181818181818181,0.03791591288721891,0.2753757901022489
0.029240506329113923,-0.797979797979798,0.03769316080334565,0.27456569634004047
0.029240506329113923,-0.7777777777777778,0.03747073860884593,0.27375441040774456
0.029240506329113923,-0.7575757575757576,0.037248652666216776,0.27294194498543745
0.029240506329113923,-0.7373737373737373,0.037026909484259844,0.27212831342680915
0.029240506329113923,-0.7171717171717171,0.036805515721642736,0.27131352978295326
0.029240506329113923,-0.696969696969697,0.036584478190534446,0.27049760882689683
0.029240506329113923,-0.6767676767676767,0.036363803860315264,0.26968056607888996
0.029240506329113923,-0.6565656565656566,0.03614349986136071,0.2688624178324695
0.029240506329113923,-0.6363636363636364,0.03592357348889935,0.268043181181314
0.029240506329113923,-0.6161616161616161,0.035704032206944084,0.2672228740469052
0.029240506329113923,-0.5959595959595959,0.03548488365229607,0.26640151520701255
0.029240506329113923,-0.5757575757575757,0.03526613563862043,0.2655791243250133
0.029240506329113923,-0.5555555555555556,0.03504779616059252,0.2647557219800642
0.029240506329113923,-0.5353535353535352,0.03482987339811348,0.2639313296981375
0.029240506329113923,-0.5151515151515151,0.034612375720592996,0.2631059699839325
0.029240506329113923,-0.4949494949494949,0.03439531169129769,0.26227966635367556
0.029240506329113923,-0.4747474747474747,0.03417869007176217,0.2614524433688168
0.029240506329113923,-0.4545454545454545,0.033962519826260494,0.2606243266706333
0.029240506329113923,-0.43434343434343425,0.03374681012633451,0.2597953430157458
0.029240506329113923,-0.41414141414141414,0.0335315703553756,0.2589655203125528
0.029240506329113923,-0.3939393939393939,0.0333168101132557,0.2581348876585871
0.029240506329113923,-0.3737373737373737,0.03310253922100306,0.25730347537879494
0.029240506329113923,-0.3535353535353535,0.03288876772551761,0.25647131506473625
0.029240506329113923,-0.33333333333333326,0.032675505904320064,0.25563843961470295
0.029240506329113923,-0.31313131313131304,0.03246276427032879,0.25480488327474726
0.029240506329113923,-0.2929292929292928,0.03225055357665708,0.2539706816806108
0.029240506329113923,-0.2727272727272727,0.03203888482142342,0.2531358719005405
0.029240506329113923,-0.2525252525252525,0.031827769252566196,0.2523004924789732
0.029240506329113923,-0.23232323232323226,0.031617218372653626,0.2514645834810685
0.029240506329113923,-0.21212121212121204,0.03140724394367893,0.2506281865380625
0.029240506329113923,-0.19191919191919182,0.03119785799182959,0.24979134489341134
0.029240506329113923,-0.1717171717171716,0.03098907281221905,0.2489541034496883
0.029240506329113923,-0.1515151515151515,0.03078090097356773,0.24811650881619196
0.029240506329113923,-0.13131313131313127,0.030573355322819476,0.24727860935721666
0.029240506329113923,-0.11111111111111105,0.03036644898967843,0.24644045524093008
0.029240506329113923,-0.09090909090909083,0.030160195391050026,0.2456020984887956
0.029240506329113923,-0.07070707070707061,0.029954608235368673,0.24476359302546885
0.029240506329113923,-0.050505050505050386,0.029749701526793498,0.24392499472909085
0.029240506329113923,-0.030303030303030276,0.02954548956925204,0.24308636148188997
0.029240506329113923,-0.010101010101010055,0.029341986970310506,0.2422477532209969
0.029240506329113923,0.010101010101010166,0.029139208644847807,0.24140923198936617
0.029240506329113923,0.030303030303030498,0.02893716981850898,0.24057086198668776
0.029240506329113923,0.05050505050505061,0.028735886030912323,0.23973270962016144
0.029240506329113923,0.07070707070707072,0.028535373138582718,0.2388948435549948
0.029240506329113923,0.09090909090909105,0.02833564731758229,0.23805733476447344
0.029240506329113923,0.11111111111111116,0.028136725065807774,0.23722025657944043
0.029240506329113923,0.1313131313131315,0.02793862320492239,0.23638368473700713
0.029240506329113923,0.1515151515151516,0.027741358881888344,0.23554769742830578
0.029240506329113923,0.1717171717171717,0.02754494957006442,0.23471237534507813
0.029240506329113923,0.19191919191919204,0.027349413069831515,0.2338778017248816
0.029240506329113923,0.21212121212121215,0.027154767508707316,0.23304406239467812
0.029240506329113923,0.2323232323232325,0.026961031340909672,0.2322112458125561
0.029240506329113923,0.2525252525252526,0.026768223346326853,0.23137944310732037
0.029240506329113923,0.27272727272727293,0.02657636262885114,0.2305487481156692
0.029240506329113923,0.29292929292929304,0.026385468614031123,0.2297192574166612
0.029240506329113923,0.31313131313131315,0.026195561045996532,0.22889107036316
0.029240506329113923,0.3333333333333335,0.026006659983608474,0.22806428910992826
0.029240506329113923,0.3535353535353536,0.025818785795786895,0.22723901863802745
0.029240506329113923,0.3737373737373739,0.02563195915596625,0.22641536677516502
0.029240506329113923,0.39393939393939403,0.02544620103562996,0.22559344421161692
0.029240506329113923,0.41414141414141437,0.025261532696873534,0.22477336451133856
0.029240506329113923,0.4343434343434345,0.025077975683946686,0.22395524411786694
0.029240506329113923,0.4545454545454546,0.02489555181372448,0.2231392023546041
0.029240506329113923,0.4747474747474749,0.02471428316505857,0.22232536141906334
0.029240506329113923,0.49494949494949503,0.024534192066960333,0.22151384637065166
0.029240506329113923,0.5151515151515154,0.024355301085569044,0.22070478511155595
0.029240506329113923,0.5353535353535355,0.02417763300986036,0.21989830836029803
0.029240506329113923,0.5555555555555556,0.024001210836052306,0.21909454961752156
0.029240506329113923,0.5757575757575759,0.023826057750669195,0.2182936451235775
0.029240506329113923,0.595959595959596,0.02365219711222698,0.21749573380747947
0.029240506329113923,0.6161616161616164,0.023479652431507764,0.21670095722680952
0.029240506329113923,0.6363636363636365,0.023308447350395643,0.21590945949816856
0.029240506329113923,0.6565656565656568,0.023138605619251407,0.2151213872177818
0.029240506329113923,0.6767676767676769,0.022970151072809395,0.21433688937189227
0.029240506329113923,0.696969696969697,0.022803107604586453,0.2135561172366011
0.029240506329113923,0.7171717171717173,0.02263749913980016,0.212779224266845
0.029240506329113923,0.7373737373737375,0.02247334960680136,0.21200636597423841
0.029240506329113923,0.7575757575757578,0.02231068290703471,0.21123769979354873
0.029240506329113923,0.7777777777777779,0.022149522883550012,0.21047338493762108
0.029240506329113923,0.7979797979797982,0.02198989328809717,0.2097135822406225
0.029240506329113923,0.8181818181818183,0.021831817746847813,0.20895845398953264
0.029240506329113923,0.8383838383838385,0.021675319724797675,0.2082081637438728
0.029240506329113923,0.8585858585858588,0.021520422488915256,0.2074628761437345
0.029240506329113923,0.8787878787878789,0.021367149070113996,0.20672275670624168
0.029240506329113923,0.8989898989898992,0.021215522224137202,0.20598797161066082
0.029240506329113923,0.9191919191919193,0.021065564391457476,0.205258687472455
0.029240506329113923,0.9393939393939394,0.020917297656304363,0.20453507110666552
0.029240506329113923,0.9595959595959598,0.020770743704946495,0.2038172892810936
0.029240506329113923,0.9797979797979799,0.02062592378336639,0.2031055084598465
0.029240506329113923,1.0,0.02048285865447777,0.20239989453790616
0.03164556962025317,-1.0,0.04320003891110746,0.2939389015122274
0.03164556962025317,-0.9797979797979798,0.04295644772487262,0.29310901632284403
0.03164556962025317,-0.9595959595959596,0.04271315758870311,0.29227780479777493
0.03164556962025317,-0.9393939393939394,0.042470174106578225,0.29144527481699967
0.03164556962025317,-0.9191919191919192,0.04222750300909834,0.2906114347684837
0.03164556962025317,-0.898989898989899,0.04198515015661989,0.28977629356667495
0.03164556962025317,-0.8787878787878788,0.04174312154246407,0.2889398606716078
0.03164556962025317,-0.8585858585858586,0.041501423296200504,0.28810214610863455
0.03164556962025317,-0.8383838383838383,0.041260061687006654,0.2872631604887987
0.03164556962025317,-0.8181818181818181,0.0410190431271038,0.28642291502986905
0.03164556962025317,-0.797979797979798,0.04077837417527041,0.28558142157805155
0.03164556962025317,-0.7777777777777778,0.04053806154043363,0.28473869263039625
0.03164556962025317,-0.7575757575757576,0.04029811208533924,0.2838947413579168
0.03164556962025317,-0.7373737373737373,0.04005853283030087,0.28304958162944127
0.03164556962025317,-0.7171717171717171,0.03981933095702849,0.28220322803620973
0.03164556962025317,-0.696969696969697,0.03958051381253653,0.2813556959172376
0.03164556962025317,-0.6767676767676767,0.03934208891313166,0.28050700138546153
0.03164556962025317,-0.6565656565656566,0.03910406394848006,0.27965716135468466
0.03164556962025317,-0.6363636363636364,0.03886644678575379,0.2788061935673373
0.03164556962025317,-0.6161616161616161,0.03862924547385589,0.27795411662307107
0.03164556962025317,-0.5959595959595959,0.03839246824772335,0.2771009500081995
0.03164556962025317,-0.5757575757575757,0.03815612353270687,0.2762467141260032
0.03164556962025317,-0.5555555555555556,0.0379202199490264,0.27539143032791125
0.03164556962025317,-0.5353535353535352,0.03768476631630058,0.27453512094557436
0.03164556962025317,-0.5151515151515151,0.03744977165814842,0.2736778093238413
0.03164556962025317,-0.4949494949494949,0.037215245206861,0.2728195198546504
0.03164556962025317,-0.4747474747474747,0.036981196408140404,0.27196027801184647
0.03164556962025317,-0.4545454545454545,0.03674763492590318,0.2711001103869313
0.03164556962025317,-0.43434343434343425,0.03651457064714468,0.2702390447257564
0.03164556962025317,-0.41414141414141414,0.036282013686860425,0.2693771099661604
0.03164556962025317,-0.3939393939393939,0.036049974393020226,0.26851433627655796
0.03164556962025317,-0.3737373737373737,0.03581846335159008,0.26765075509547914
0.03164556962025317,-0.3535353535353535,0.03558749139159615,0.2667863991720573
0.03164556962025317,-0.33333333333333326,0.035357069590225054,0.2659213026074634
0.03164556962025317,-0.31313131313131304,0.035127209277953375,0.26505550089727764
0.03164556962025317,-0.2929292929292928,0.034897922043698994,0.2641890309747889
0.03164556962025317,-0.2727272727272727,0.03466921973998615,0.26332193125520764
0.03164556962025317,-0.2525252525252525,0.03444111448811493,0.26245424168077347
0.03164556962025317,-0.23232323232323226,0.03421361868332548,0.26158600376673624
0.03164556962025317,-0.21212121212121204,0.03398674499994606,0.2607172606481821
0.03164556962025317,-0.19191919191919182,0.03376050639651324,0.2598480571276731
0.03164556962025317,-0.1717171717171716,0.03353491612085143,0.25897843972366286
0.03164556962025317,-0.1515151515151515,0.033309987715097904,0.25810845671964294
0.03164556962025317,-0.13131313131313127,0.03308573502065835,0.2572381582139724
0.03164556962025317,-0.11111111111111105,0.032862172183077,0.25636759617033117
0.03164556962025317,-0.09090909090909083,0.032639313656803545,0.255496824468734
0.03164556962025317,-0.07070707070707061,0.03241717420983866,0.2546258989570333
0.03164556962025317,-0.050505050505050386,0.032195768928237646,0.2537548775028281
0.03164556962025317,-0.030303030303030276,0.03197511322045111,0.25288382004569254
0.03164556962025317,-0.010101010101010055,0.031755222821479454,0.25201278864962173
0.03164556962025317,0.010101010101010166,0.031536113796817054,0.2511418475555878
0.03164556962025317,0.030303030303030498,0.03131780254615977,0.2502710632340853
0.03164556962025317,0.05050505050505061,0.031100305806848458,0.249400504437535
0.03164556962025317,0.07070707070707072,0.030883640657018974,0.24853024225240264
0.03164556962025317,0.09090909090909105,0.03066782451842782,0.24766035015087828
0.03164556962025317,0.11111111111111116,0.030452875158920624,0.2467909040419465
0.03164556962025317,0.1313131313131315,0.030238810694509,0.2459219823216664
0.03164556962025317,0.1515151515151516,0.03002564959101957,0.2450536659224651
0.03164556962025317,0.1717171717171717,0.02981341066527712,0.2441860383612344
0.03164556962025317,0.19191919191919204,0.02960211308578206,0.2433191857860044
0.03164556962025317,0.21212121212121215,0.02939177637284087,0.24245319702095441
0.03164556962025317,0.2323232323232325,0.029182420398106056,0.24158816360950325
0.03164556962025317,0.2525252525252526,0.028974065383480994,0.2407241798552069
0.03164556962025317,0.27272727272727293,0.02876673189934312,0.23986134286017463
0.03164556962025317,0.29292929292929304,0.02856044086203758,0.2389997525606986
0.03164556962025317,0.31313131313131315,0.0283552135305921,0.23813951175977538
0.03164556962025317,0.3333333333333335,0.028151071502602543,0.23728072615618212
0.03164556962025317,0.3535353535353536,0.02794803670923772,0.23642350436975473
0.03164556962025317,0.3737373737373739,0.027746131409310884,0.23556795796249916
0.03164556962025317,0.39393939393939403,0.02754537818236506,0.23471420145515295
0.03164556962025317,0.41414141414141437,0.027345799920718734,0.23386235233880093
0.03164556962025317,0.4343434343434345,0.02714741982041842,0.23301253108113487
0.03164556962025317,0.4545454545454546,0.026950261371044934,0.23216486112693685
0.03164556962025317,0.4747474747474749,0.02675434834432077,0.23131946889235575
0.03164556962025317,0.49494949494949503,0.026559704781466995,0.23047648375253818
0.03164556962025317,0.5151515151515154,0.02636635497925953,0.22963603802216903
0.03164556962025317,0.5353535353535355,0.026174323474736732,0.2287982669284745
0.03164556962025317,0.5555555555555556,0.025983635028512513,0.22796330857623784
0.03164556962025317,0.5757575757575759,0.02579431460665233,0.22713130390438185
0.03164556962025317,0.595959595959596,0.025606387361072968,0.2263023966336767
0.03164556962025317,0.6161616161616164,0.025419878608431305,0.2254767332051416
0.03164556962025317,0.6363636363636365,0.025234813807472115,0.22465446270872125
0.03164556962025317,0.6565656565656568,0.025051218534810394,0.22383573680183597
0.03164556962025317,0.6767676767676769,0.024869118459130285,0.2230207096174267
0.03164556962025317,0.696969696969697,0.02468853931378927,0.22220953766114213
0.03164556962025317,0.7171717171717173,0.024509506867824275,0.22140237969734777
0.03164556962025317,0.7373737373737375,0.024332046895364588,0.22059939662367434
0.03164556962025317,0.7575757575757578,0.02415618514346576,0.21980075133386492
0.03164556962025317,0.7777777777777779,0.023981947298388335,0.21900660856872942
0.03164556962025317,0.7979797979797982,0.023809358950355835,0.21821713475506838
0.03164556962025317,0.8181818181818183,0.023638445556837476,0.21743249783248814
0.03164556962025317,0.8383838383838385,0.023469232404412833,0.21665286706809506
0.03164556962025317,0.8585858585858588,0.023301744569287634,0.215878412859126
0.03164556962025317,0.8787878787878789,0.023136006876542756,0.21510930652364976
0.03164556962025317,0.8989898989898992,0.022972043858210927,0.21434572007955244
0.03164556962025317,0.9191919191919193,0.022809879710289256,0.213587826012108
0.03164556962025317,0.9393939393939394,0.022649538248808304,0.21283579703051977
0.03164556962025317,0.9595959595959598,0.02249104286509207,0.21208980581391493
0.03164556962025317,0.9797979797979799,0.02233441648035571,0.2113500247473641
0.03164556962025317,1.0,0.022179681499800628,0.210616625648597
0.0340506329113924,-1.0,0.0464626709340783,0.3048365822340826
0.0340506329113924,-0.9797979797979798,0.046201007057517514,0.30397699602936246
0.0340506329113924,-0.9595959595959596,0.04593966654219748,0.3031160389758268
0.0340506329113924,-0.9393939393939394,0.04567865539957616,0.3022537192478404
0.0340506329113924,-0.9191919191919192,0.04541797977674382,0.3013900455447851
0.0340506329113924,-0.898989898989899,0.04515764595977534,0.3005250271101405
0.0340506329113924,-0.8787878787878788,0.04489766037716147,0.2996586737511914
0.0340506329113924,-0.8585858585858586,0.044638029603319786,0.29879099585937924
0.0340506329113924,-0.8383838383838383,0.04437876036218649,0.29792200443131583
0.0340506329113924,-0.8181818181818181,0.044119859530890065,0.29705171109047684
0.0340506329113924,-0.797979797979798,0.0438613341435072,0.2961801281095921
0.0340506329113924,-0.7777777777777778,0.043603191394902194,0.29530726843375255
0.0340506329113924,-0.7575757575757576,0.04334543864465002,0.2944331457042499
0.0340506329113924,-0.7373737373737373,0.04308808342104376,0.2935577742831682
0.0340506329113924,-0.7171717171717171,0.0428311334251867,0.29268116927874505
0.0340506329113924,-0.696969696969697,0.042574596535169235,0.29180334657151974
0.0340506329113924,-0.6767676767676767,0.042318480810330655,0.2909243228412869
0.0340506329113924,-0.6565656565656566,0.042062794495605654,0.2900441155948717
0.0340506329113924,-0.6363636363636364,0.04180754602595518,0.28916274319474555
0.0340506329113924,-0.6161616161616161,0.04155274403088105,0.2882802248884965
0.0340506329113924,-0.5959595959595959,0.04129839733902357,0.2873965808391727
0.0340506329113924,-0.5757575757575757,0.04104451498284101,0.2865118321565132
0.0340506329113924,-0.5555555555555556,0.04079110620336957,0.2856260009290806
0.0340506329113924,-0.5353535353535352,0.04053818045506228,0.28473911025731
0.0340506329113924,-0.5151515151515151,0.040285747410704606,0.2838511842874875
0.0340506329113924,-0.4949494949494949,0.040033816966404616,0.2829622482466685
0.0340506329113924,-0.4747474747474747,0.03978239924665478,0.28207232847854746
0.0340506329113924,-0.4545454545454545,0.03953150460946225,0.2811814524802881
0.0340506329113924,-0.43434343434343425,0.039281143651543934,0.28028964894032005
0.0340506329113924,-0.41414141414141414,0.0390313272135823,0.27939694777710905
0.0340506329113924,-0.3939393939393939,0.03878206638553706,0.27850338017890214
0.0340506329113924,-0.3737373737373737,0.038533372512007606,0.27760897864445094
0.0340506329113924,-0.3535353535353535,0.03828525719764028,0.27671377702470934
0.0340506329113924,-0.33333333333333326,0.038037732312573874,0.2758178105655031
0.0340506329113924,-0.31313131313131304,0.03779080999791623,0.27492111595116236
0.0340506329113924,-0.2929292929292928,0.03754450267124384,0.2740237313491072
0.0340506329113924,-0.2727272727272727,0.037298823032115735,0.27312569645537105
0.0340506329113924,-0.2525252525252525,0.03705378406759197,0.2722270525410433
0.0340506329113924,-0.23232323232323226,0.036809399057746175,0.2713278424996085
0.0340506329113924,-0.21212121212121204,0.03656568158116064,0.27042811089515323
0.0340506329113924,-0.19191919191919182,0.03632264552039147,0.2695279040114083
0.0340506329113924,-0.1717171717171716,0.03608030506739002,0.2686272699015869
0.0340506329113924,-0.1515151515151515,0.035838674728866184,0.26772625843897413
0.0340506329113924,-0.13131313131313127,0.03559776933157729,0.26682492136821584
0.0340506329113924,-0.11111111111111105,0.035357604027525615,0.2659233123572494
0.0340506329113924,-0.09090909090909083,0.035118194299045835,0.2650214870498082
0.0340506329113924,-0.07070707070707061,0.03487955596376278,0.26411950311842847
0.0340506329113924,-0.050505050505050386,0.03464170517939784,0.2632174203178727
0.0340506329113924,-0.030303030303030276,0.03440465844840141,0.2623153005388798
0.0340506329113924,-0.010101010101010055,0.03416843262238694,0.26141320786213895
0.0340506329113924,0.010101010101010166,0.03393304490634049,0.2605112086123762
0.0340506329113924,0.030303030303030498,0.03369851286257821,0.25960937141242885
0.0340506329113924,0.05050505050505061,0.033464854414422214,0.2587077672371752
0.0340506329113924,0.07070707070707072,0.03323208784956386,0.2578064694671717
0.0340506329113924,0.09090909090909105,0.03300023182308121,0.2569055539418376
0.0340506329113924,0.11111111111111116,0.03276930536007615,0.25600509901201635
0.0340506329113924,0.1313131313131315,0.03253932785789414,0.2551051855917246
0.0340506329113924,0.1515151515151516,0.03231031908788845,0.2542058972088903
0.0340506329113924,0.1717171717171717,0.03208229919668804,0.2533073200548616
0.0340506329113924,0.19191919191919204,0.031855288706927096,0.25240954303245783
0.0340506329113924,0.21212121212121215,0.03162930851739192,0.2515126578023139
0.0340506329113924,0.2323232323232325,0.031404379902539234,0.2506167588272549
0.0340506329113924,0.2525252525252526,0.031180524511338258,0.24972194341442347
0.0340506329113924,0.27272727272727293,0.03095776436538707,0.2488283117548607
0.0340506329113924,0.29292929292929304,0.03073612185625246,0.24793596696023132
0.0340506329113924,0.31313131313131315,0.03051561974198071,0.24704501509636137
0.0340506329113924,0.3333333333333335,0.03029628114272572,0.24615556521324364
0.0340506329113924,0.3535353535353536,0.030078129535439625,0.24526772937114913
0.0340506329113924,0.3737373737373739,0.029861188747570135,0.2443816226624667
0.0340506329113924,0.39393939393939403,0.029645482949708243,0.2434973632288787
0.0340506329113924,0.41414141414141437,0.029431036647129483,0.24261507227346565
0.0340506329113924,0.4343434343434345,0.02921787467017176,0.24173487406732094
0.0340506329113924,0.4545454545454546,0.029006022163393232,0.2408568959502436
0.0340506329113924,0.4747474747474749,0.028795504573454193,0.23998126832506822
0.0340506329113924,0.49494949494949503,0.028586347635667985,0.23910812464518216
0.0340506329113924,0.5151515151515154,0.028378577359167663,0.2382376013947742
0.0340506329113924,0.5353535353535355,0.028172220010636958,0.23736983806135503
0.0340506329113924,0.5555555555555556,0.027967302096556925,0.23650497710008947
0.0340506329113924,0.5757575757575759,0.027763850343922626,0.23564316388948195
0.0340506329113924,0.595959595959596,0.027561891679388096,0.23478454667796217
0.0340506329113924,0.6161616161616164,0.027361453206802396,0.233929276520928
0.0340506329113924,0.6363636363636365,0.027162562183104536,0.23307750720781503
0.0340506329113924,0.6565656565656568,0.026965245992551092,0.23222939517878047
0.0340506329113924,0.6767676767676769,0.02676953211925685,0.23138509943061092
0.0340506329113924,0.696969696969697,0.026575448118036252,0.23054478141149173
0.0340506329113924,0.7171717171717173,0.026383021583541486,0.22970860490430692
0.0340506329113924,0.7373737373737375,0.026192280117702107,0.22887673589817775
0.0340506329113924,0.7575757575757578,0.02600325129548054,0.22804934244799102
0.0340506329113924,0.7777777777777779,0.025815962628968396,0.227226594521717
0.0340506329113924,0.7979797979797982,0.02563044152985947,0.226408663835373
0.0340506329113924,0.8181818181818183,0.0254467152703472,0.22559572367554842
0.0340506329113924,0.8383838383838385,0.025264810942506596,0.22478794870947416
0.0340506329113924,0.8585858585858588,0.025084755416233596,0.22398551478269124
0.0340506329113924,0.8787878787878789,0.02490657529582813,0.22318859870445054
0.0340506329113924,0.8989898989898992,0.02473029687532075,0.22239737802105827
0.0340506329113924,0.9191919191919193,0.0245559460926568,0.2216120307774684
0.0340506329113924,0.9393939393939394,0.02438354848286575,0.22083273526751304
0.0340506329113924,0.9595959595959598,0.024213129130357572,0.2200596697732575
0.0340506329113924,0.9797979797979799,0.024044712620501583,0.21929301229406095
0.0340506329113924,1.0,0.023878322990656592,0.21853294026602302
0.03645569620253165,-1.0,0.049722451661637454,0.3153488597145626
0.03645569620253165,-0.9797979797979798,0.04944277611378942,0.3144607324095949
0.03645569620253165,-0.9595959595959596,0.049163446158958686,0.3135711917857209
0.03645569620253165,-0.9393939393939394,0.04888446821353984,0.3126802463013608
0.03645569620253165,-0.9191919191919192,0.04860584883848753,0.31178790495619785
0.03645569620253165,-0.898989898989899,0.048327594742883506,0.31089417731081265
0.03645569620253165,-0.8787878787878788,0.04804971278758719,0.30999907350696126
0.03645569620253165,-0.8585858585858586,0.04777220998897119,0.30910260428851516
0.03645569620253165,-0.8383838383838383,0.04749509352274247,0.3082047810230804
0.03645569620253165,-0.8181818181818181,0.04721837072785022,0.30730561572431514
0.03645569620253165,-0.797979797979798,0.04694204911048141,0.30640512107496315
0.03645569620253165,-0.7777777777777778,0.04666613634814453,0.3055033104506219
0.03645569620253165,-0.7575757575757576,0.046390640293842336,0.3046001979442638
0.03645569620253165,-0.7373737373737373,0.04611556898033406,0.3036957983915288
0.03645569620253165,-0.7171717171717171,0.04584093062448724,0.3027901273968068
0.03645569620253165,-0.696969696969697,0.0455667336317198,0.30188320136012803
0.03645569620253165,-0.6767676767676767,0.045292986600531875,0.3009750375048797
0.03645569620253165,-0.6565656565656566,0.04501969832712762,0.30006565390636636
0.03645569620253165,-0.6363636363636364,0.04474687781012636,0.2991550695212313
0.03645569620253165,-0.6161616161616161,0.044474534255362616,0.29824330421775647
0.03645569620253165,-0.5959595959595959,0.04420267708077401,0.297330378807057
0.03645569620253165,-0.5757575757575757,0.04393131592137596,0.29641631507518595
0.03645569620253165,-0.5555555555555556,0.043660460634321704,0.29550113581616466
0.03645569620253165,-0.5353535353535352,0.04339012130404583,0.29458486486595276
0.03645569620253165,-0.5151515151515151,0.04312030824748912,0.2936675271373705
0.03645569620253165,-0.4949494949494949,0.04285103201940242,0.29274914865598645
0.03645569620253165,-0.4747474747474747,0.04258230341772616,0.2918297565969795
0.03645569620253165,-0.4545454545454545,0.04231413348904249,0.29090937932298605
0.03645569620253165,-0.43434343434343425,0.04204653353409598,0.28998804642293785
0.03645569620253165,-0.41414141414141414,0.04177951511337843,0.28906578875189787
0.03645569620253165,-0.3939393939393939,0.04151309005277288,0.288142638471896
0.03645569620253165,-0.3737373737373737,0.041247270449251146,0.28721862909376594
0.03645569620253165,-0.3535353535353535,0.04098206867661877,0.28629379551998246
0.03645569620253165,-0.33333333333333326,0.04071749739130026,0.28536817408849313
0.03645569620253165,-0.31313131313131304,0.04045356953815698,0.28444180261753715
0.03645569620253165,-0.2929292929292928,0.040190298356329375,0.28351472045144105
0.03645569620253165,-0.2727272727272727,0.03992769738509391,0.2825869685073744
